Timestamp,Attraction,Queue_Length,Ride_Throughput,Visitor_Count,Visitor_ID,Step_Count,Transaction_Amount,Check_In_Time,Check_Out_Time,Loyalty_Member,Weather_Condition,Age,Gender,Guest_Satisfaction_Score
2025-02-19 06:20:44.554575682,Revenge of the Mummy,43,30,16,1463,17582,121.48319147004153,9.2183646884325,17.66293199728591,No,Cloudy,45,Male,3.0576397532567503
2025-02-19 10:30:02.460980177,Revenge of the Mummy,54,37,12,1464,14349,119.22576549232542,9.863521559156776,21.916038680485027,No,Sunny,46,Male,4.45092614897983
2025-02-18 20:48:22.165262938,Transformers: The Ride,33,26,8,1465,7634,42.33940069874817,12.450809447366897,17.679924672616107,No,Sunny,41,Male,1.4907399510255468
2025-02-15 00:00:00.000000000,Puss In Boots' Giant Journey,40,31,8,1466,9220,58.06000849868593,10.657892491963919,22.089496962710243,Yes,Sunny,33,Female,1.3007150332025847
2025-02-24 15:00:43.020739555,Sesame Street Spaghetti Space Chase,38,27,12,1467,9895,75.3907005519353,9.169789481534004,21.591502240187655,No,Sunny,29,Female,4.556455652144109
2025-02-21 19:18:23.312104225,Sesame Street Spaghetti Space Chase,37,29,9,1468,8316,112.62744844172418,11.901932173910541,21.476511603800184,No,Sunny,34,Male,4.613358518615458
2025-02-25 01:20:12.953964949,Sesame Street Spaghetti Space Chase,31,32,12,1469,10416,158.81149420706413,12.079601774045155,21.855911813980544,No,Rainy,20,Female,4.357698364700088
2025-02-18 20:55:01.309749365,Sesame Street Spaghetti Space Chase,30,25,7,1470,10418,96.58991033292735,11.007912278355883,18.34461953355594,Yes,Sunny,28,Female,3.496335050989643
2025-02-19 13:11:21.628050566,Battlestar Galactica: CYLON,68,32,12,1471,4935,132.6888270539113,12.842435932886229,17.10131248334572,Yes,Cloudy,30,Female,1.5761858857612483
2025-02-18 12:30:40.404807568,Transformers: The Ride,29,31,15,1472,9147,168.1944212259363,9.877197087743054,18.81905523819299,No,Cloudy,26,Female,4.91952292093244
2025-02-20 17:12:55.849387646,Revenge of the Mummy,32,25,8,1473,9113,44.97356740461315,12.58108921479164,19.704339104341088,No,Sunny,23,Male,4.724601227747177
2025-02-17 20:31:29.363173246,Battlestar Galactica: CYLON,46,35,4,1474,13663,60.32631876290445,10.621670610297414,21.849442143222866,No,Cloudy,24,Male,1.2909338534333208
2025-02-22 10:17:46.503937960,Battlestar Galactica: CYLON,26,33,16,1475,13273,96.13313393518389,11.302958323897746,18.758892846831,Yes,Cloudy,39,Female,1.179130141540069
2025-02-15 04:58:06.525649308,Battlestar Galactica: CYLON,60,28,15,1476,7503,153.23127617702715,12.726574374942645,18.81517218748031,No,Rainy,48,Male,1.2975679578607302
2025-02-24 14:56:56.709364176,Sesame Street Spaghetti Space Chase,37,32,8,1477,15713,107.64140681028377,10.706210451997677,20.98685300105581,Yes,Sunny,21,Female,1.0769681728533296
2025-02-19 23:40:52.065958023,Transformers: The Ride,48,32,10,1478,10463,126.79084078287715,12.269656863387633,21.65475402361,Yes,Cloudy,41,Male,3.2197312879592657
2025-03-01 19:23:17.761088371,Sesame Street Spaghetti Space Chase,30,27,8,1479,12923,101.04083471753992,12.739381481927017,18.78281672540624,Yes,Sunny,9,Male,4.6930244364064615
2025-02-20 18:16:21.423702478,Sesame Street Spaghetti Space Chase,47,36,7,1480,9501,75.81461724596257,10.113369452490018,21.55865518418821,No,Sunny,49,Female,4.759383325154121
2025-02-22 19:04:00.091763496,Transformers: The Ride,45,21,12,1481,11193,135.05119396184654,10.525914318789871,21.21201405224426,No,Sunny,44,Female,4.628755641918395
2025-02-20 18:19:31.216581106,Sesame Street Spaghetti Space Chase,22,30,6,1482,8484,81.0442374162662,11.839882220813372,21.666418989796814,No,Sunny,34,Female,1.4043060779886278
2025-02-28 13:50:02.060975552,Transformers: The Ride,34,24,6,1483,9987,114.0078093681012,12.125723335123157,18.731783540804038,Yes,Sunny,45,Female,4.180197404580733
2025-02-26 03:15:25.293009043,Revenge of the Mummy,50,33,5,1484,11180,117.23541313568468,12.358111126854231,21.56875816454974,No,Sunny,45,Female,4.459162628019068
2025-02-28 06:11:08.367225170,Puss In Boots' Giant Journey,45,31,8,1485,12412,86.54038554889678,10.025393301182172,21.67698035693529,No,Cloudy,42,Male,2.5338789176909633
2025-02-21 11:19:13.486211538,Battlestar Galactica: CYLON,48,27,9,1486,11441,71.53451283360553,11.765336178633891,18.567631067756245,No,Sunny,33,Male,3.017029815685805
2025-02-20 17:39:12.967310190,Sesame Street Spaghetti Space Chase,55,25,17,1487,10166,114.29365766262556,12.413637721126184,20.533526970238707,No,Rainy,34,Female,1.3444900411852734
2025-02-26 04:15:35.867604017,Transformers: The Ride,50,33,12,1488,13357,81.3716512572906,12.69872910453871,18.986127037744616,Yes,Sunny,35,Female,2.1002522376544555
2025-02-28 05:52:32.783645153,Puss In Boots' Giant Journey,39,23,7,1489,10719,80.48143493893889,9.380103707656,19.199796312655007,Yes,Sunny,29,Male,3.5935813197744864
2025-02-18 00:10:29.250716209,Revenge of the Mummy,45,25,6,1490,7732,25.342093974145882,12.863191200312006,20.09637779992285,Yes,Cloudy,21,Female,1.3902421411386667
2025-02-19 05:53:25.311760902,Battlestar Galactica: CYLON,59,32,12,1491,10099,143.12842047609286,12.712914707453844,21.456780064436167,No,Sunny,19,Male,4.004738140369299
2025-02-17 20:48:35.091475725,Sesame Street Spaghetti Space Chase,41,34,12,1492,7456,82.89307253590793,10.404634093594655,21.656418045639032,No,Sunny,41,Female,3.2141597036184506
2025-02-20 09:24:43.575887442,Sesame Street Spaghetti Space Chase,59,31,12,1493,14206,108.84262993065231,10.20593217292322,18.728329906064463,No,Rainy,32,Female,3.3180068569034447
2025-02-19 03:11:49.300269842,Sesame Street Spaghetti Space Chase,19,30,6,1494,8204,134.71686554461448,12.791175238445422,20.151332761291957,No,Sunny,27,Male,4.591887407009162
2025-02-21 10:50:37.488987923,Puss In Boots' Giant Journey,33,32,8,1495,11541,116.54653031703246,12.917395837905367,21.437927983558367,Yes,Cloudy,38,Female,4.695796752481415
2025-02-15 06:57:23.743685484,Sesame Street Spaghetti Space Chase,74,31,16,1496,9528,65.6991113945712,10.673342230466302,18.238797370282356,Yes,Cloudy,32,Female,4.719192098215963
2025-02-28 15:22:17.214285135,Revenge of the Mummy,30,32,12,1497,10605,154.81135142094752,12.522027053126322,21.610706514971124,No,Cloudy,40,Male,1.4699831334979534
2025-02-18 19:07:59.174820900,Sesame Street Spaghetti Space Chase,31,30,11,1498,8496,88.74045585458339,11.508551819781166,19.161498094104612,No,Cloudy,13,Female,3.7401378728224
2025-02-26 08:35:50.627406120,Battlestar Galactica: CYLON,48,37,14,1499,11625,116.61756740240276,10.093309669251935,19.34732020256626,No,Cloudy,36,Female,4.728688956951794
2025-02-23 08:49:58.003558874,Transformers: The Ride,41,31,8,1500,8241,77.14127496206501,10.071376482410505,18.72573388974192,No,Cloudy,34,Female,1.2507509685826836
2025-02-20 10:44:10.426090240,Puss In Boots' Giant Journey,16,36,12,1501,11731,65.47705278434061,10.134609203412317,17.734455424724377,Yes,Cloudy,29,Female,1.5521500046410155
2025-03-01 01:52:59.192585707,Battlestar Galactica: CYLON,38,26,6,1502,14434,47.58839755357229,12.901473569435714,21.36984770335684,No,Cloudy,28,Female,4.565295016738653
2025-02-20 21:22:07.633714676,Battlestar Galactica: CYLON,53,35,15,1503,12445,157.68022059221389,11.937032449894824,21.242914981411175,No,Cloudy,17,Female,2.069217241580503
2025-02-21 19:34:18.693592310,Puss In Boots' Giant Journey,67,32,8,1504,10001,130.93234037965559,10.973283273562384,19.249870133085388,No,Sunny,26,Female,2.414863510780062
2025-02-22 19:25:46.850290060,Revenge of the Mummy,30,35,12,1505,13102,144.1305319904425,12.666824316302005,20.27072978895573,No,Sunny,35,Female,3.30552703113093
2025-02-19 14:08:10.284318209,Sesame Street Spaghetti Space Chase,39,25,13,1506,11846,105.596695860535,12.578025548337553,19.144443917611923,No,Sunny,25,Male,3.680432003330876
2025-02-19 05:33:43.650735140,Sesame Street Spaghetti Space Chase,16,31,6,1507,11856,117.72305402600313,10.877791341466052,17.544483861448892,No,Sunny,37,Male,2.778407038450229
2025-02-25 11:33:25.844678879,Battlestar Galactica: CYLON,29,35,7,1508,16410,148.7474621461973,10.892055575765358,21.813487804125764,No,Sunny,36,Female,3.0283095965493994
2025-02-15 15:06:47.210520029,Battlestar Galactica: CYLON,30,31,6,1509,10250,57.516432797748806,12.124938920990514,20.181893515806195,Yes,Sunny,15,Female,4.442485365696141
2025-02-24 16:52:06.882772923,Sesame Street Spaghetti Space Chase,11,17,10,1510,8301,107.72462511633694,10.628633486828125,20.535021249820346,Yes,Rainy,26,Female,2.3249977643045776
2025-02-28 05:14:01.559546709,Revenge of the Mummy,27,26,8,1511,8711,116.2640006250674,11.725697343931728,17.451845167777673,No,Cloudy,37,Male,4.559806055292448
2025-02-15 03:32:03.343919992,Transformers: The Ride,34,22,14,1512,5026,111.1798596543218,11.047540022295452,19.87670618708927,No,Sunny,35,Male,3.157292209180526
2025-02-22 23:41:42.864568949,Battlestar Galactica: CYLON,27,32,13,1513,16856,107.62568337363665,10.89987085064031,18.018119843850503,No,Sunny,21,Female,1.6892872690284575
2025-02-18 15:26:11.487705708,Battlestar Galactica: CYLON,62,26,9,1514,11768,85.00470100172585,10.936635313156362,20.464562386921088,No,Cloudy,36,Female,4.693026749462833
2025-02-21 19:21:13.591678619,Sesame Street Spaghetti Space Chase,32,32,12,1515,7416,118.54828883499674,12.575816607959151,21.896324737656066,Yes,Sunny,35,Female,4.488229084455348
2025-02-28 20:17:32.949695587,Transformers: The Ride,31,31,12,1516,12043,132.76870990022707,9.335628930517753,21.996085678204572,Yes,Cloudy,19,Female,2.584067797326812
2025-02-17 10:58:26.521187544,Revenge of the Mummy,25,30,13,1517,14485,144.57713103756902,12.034748640093513,20.782715315462276,No,Cloudy,25,Female,3.1406573217794937
2025-02-28 11:39:19.384794712,Transformers: The Ride,41,28,16,1518,11025,54.580802493002636,9.513034991993864,21.14892004265367,Yes,Cloudy,21,Female,4.611351476061058
2025-02-19 06:45:35.266132115,Battlestar Galactica: CYLON,37,26,7,1519,9722,162.40280248603,11.441542939296518,20.88095140143618,No,Sunny,41,Male,3.366563444677841
2025-02-22 17:07:36.238211393,Revenge of the Mummy,50,39,10,1520,11004,123.48772768103399,11.363644020778615,19.649621395245614,No,Sunny,20,Male,3.9404134125096224
2025-02-28 16:41:30.527725220,Sesame Street Spaghetti Space Chase,44,32,6,1521,12864,59.350220579655016,12.520782167652232,19.049556267031072,No,Sunny,22,Male,3.7433632334841467
2025-02-21 04:58:34.386260509,Transformers: The Ride,29,32,9,1522,13065,82.62051976884753,10.335505289587866,21.452927366999578,Yes,Sunny,26,Male,1.917403375931503
2025-02-21 12:19:26.233624458,Transformers: The Ride,39,34,9,1523,14390,152.15557934551106,12.005187506020157,19.406867448126736,No,Sunny,29,Male,4.329788554462901
2025-03-01 01:34:19.523211956,Revenge of the Mummy,20,35,8,1524,9782,123.51737717851601,10.313497424161595,21.07811255261353,Yes,Cloudy,38,Male,2.8015697559081443
2025-02-25 06:19:50.720040321,Battlestar Galactica: CYLON,56,27,11,1525,11863,123.26002708644998,12.549099535759133,19.511845437967313,No,Cloudy,41,Male,2.699956908594626
2025-02-15 23:45:48.437309742,Transformers: The Ride,43,25,11,1526,9823,93.37156015662454,13.060829723372379,21.526387990666763,Yes,Sunny,16,Male,4.616268107505306
2025-02-26 03:56:27.224349260,Battlestar Galactica: CYLON,46,23,15,1527,8471,52.0727998525276,12.951322872410035,18.42693755291361,Yes,Sunny,42,Male,1.1808123450278525
2025-02-22 05:24:28.924900055,Sesame Street Spaghetti Space Chase,25,25,9,1528,15029,108.6389302537078,12.82903704221931,19.19000743142574,No,Sunny,30,Female,2.305917715077174
2025-02-27 16:51:23.906288862,Battlestar Galactica: CYLON,39,27,11,1529,12902,140.14275298124554,10.560859311917833,21.75566512624359,Yes,Sunny,41,Male,1.3784862044296324
2025-02-15 00:00:00.000000000,Revenge of the Mummy,67,29,11,1530,10248,133.79964700449432,10.678345663424297,19.55032749720968,Yes,Cloudy,52,Male,4.4177710821746015
2025-02-19 23:16:09.091267586,Sesame Street Spaghetti Space Chase,55,29,8,1531,16189,137.01558208461267,10.304179682342559,21.115213714763232,No,Sunny,52,Female,4.794087683411364
2025-02-28 04:24:25.024029016,Revenge of the Mummy,29,33,14,1532,9155,115.454546594066,11.793422640232968,21.53973779379887,No,Sunny,45,Female,1.11174789461406
2025-02-19 08:09:41.614354610,Sesame Street Spaghetti Space Chase,39,23,8,1533,7627,126.97957511457386,12.957826009595385,20.149575007276958,Yes,Sunny,25,Male,2.3183027598514974
2025-02-20 00:14:23.179587364,Sesame Street Spaghetti Space Chase,49,37,8,1534,13336,58.337484525046165,12.552937612752881,19.751924388431004,Yes,Cloudy,23,Female,4.138661616810523
2025-02-26 00:47:10.259856462,Sesame Street Spaghetti Space Chase,36,30,8,1535,10670,81.56987998647878,10.77176223130918,21.7989489586431,Yes,Sunny,35,Male,4.33072976385031
2025-02-25 13:49:19.240310907,Transformers: The Ride,24,38,9,1536,9867,124.93240870100448,11.675532942804763,20.093408811758607,No,Sunny,12,Female,2.516397797649993
2025-02-28 09:31:24.759273052,Transformers: The Ride,44,19,6,1537,12255,65.82691642737068,11.630729971127808,17.94886261305905,No,Rainy,35,Male,2.6998815843010444
2025-03-01 12:45:13.827293634,Transformers: The Ride,17,31,11,1538,14542,114.54100072409518,10.16934237632405,18.071412024060322,Yes,Cloudy,20,Female,4.516320619100974
2025-02-21 00:41:33.237222195,Sesame Street Spaghetti Space Chase,28,32,12,1539,7942,156.47131014521472,10.66838185234972,21.31690507107736,No,Sunny,34,Male,3.227740402417436
2025-02-20 17:42:45.735540628,Sesame Street Spaghetti Space Chase,42,34,8,1540,6519,119.4145860009574,10.470648586545389,21.875754294988894,No,Sunny,40,Male,4.396359119338756
2025-02-16 06:00:51.848069429,Revenge of the Mummy,54,29,14,1541,12712,106.9036004497934,9.934153714121935,20.383129310537615,No,Cloudy,56,Female,2.599513175257713
2025-02-26 05:49:29.759948492,Sesame Street Spaghetti Space Chase,47,32,8,1542,10720,95.21414977784633,9.280073527820049,21.60396305951659,No,Cloudy,19,Male,4.857775692260277
2025-02-25 06:34:11.849083900,Revenge of the Mummy,35,29,7,1543,9610,136.95709398372583,12.952440348483666,20.146644122104426,No,Sunny,47,Male,3.293931880647218
2025-02-25 15:12:08.877958536,Sesame Street Spaghetti Space Chase,42,27,16,1544,10393,87.45195810840542,10.055777440908747,17.672310687254353,Yes,Sunny,35,Female,4.886366406500095
2025-02-18 23:14:43.585479259,Battlestar Galactica: CYLON,35,33,9,1545,9787,127.55025908773976,12.450872842049312,18.41035407469076,Yes,Rainy,19,Female,3.4315430573285846
2025-02-20 04:46:03.648800611,Revenge of the Mummy,28,28,9,1546,9849,127.74987939167038,12.173742484358993,18.785658360037502,Yes,Cloudy,32,Female,3.841190108583759
2025-02-17 15:01:15.869211197,Transformers: The Ride,26,42,8,1547,11028,140.6734311113215,11.185527751856783,19.05818899095565,No,Cloudy,25,Male,1.9042395237531387
2025-02-21 16:10:39.542699099,Battlestar Galactica: CYLON,32,31,12,1548,10070,144.26727474578107,12.59285551617526,22.10161920735274,Yes,Sunny,30,Female,4.221802526424991
2025-02-25 06:42:51.007426500,Battlestar Galactica: CYLON,55,36,9,1549,14745,113.7186884490026,12.97080740859357,17.96421763282405,No,Sunny,34,Female,2.6827967237822468
2025-02-18 03:22:03.916658163,Sesame Street Spaghetti Space Chase,36,31,9,1550,13892,115.56291110053785,12.568222864391345,20.255151974853558,No,Cloudy,37,Female,1.1009997871760882
2025-02-28 06:52:18.474287033,Transformers: The Ride,41,33,9,1551,12750,106.7483771687306,10.198507413876534,18.806979686568685,Yes,Cloudy,40,Male,2.2630190272120996
2025-03-01 05:23:55.338175058,Transformers: The Ride,40,28,16,1552,12044,81.98957904660462,11.703433220883992,18.926272033327283,No,Cloudy,30,Male,4.3755275605664385
2025-02-18 05:02:25.500223160,Battlestar Galactica: CYLON,23,34,8,1553,8655,116.92636330539332,12.967554338900829,18.518957183271308,No,Cloudy,42,Female,1.5393213205267013
2025-02-26 01:26:19.832054853,Revenge of the Mummy,28,26,12,1554,13627,125.55017049725342,12.530288242968082,18.78611243309827,No,Sunny,20,Female,1.3787875906727318
2025-02-19 09:21:11.637128830,Transformers: The Ride,53,25,8,1555,8902,134.3193166466947,10.157093700780566,21.582580282823546,No,Cloudy,35,Male,4.753310356311673
2025-02-16 01:33:35.151425838,Transformers: The Ride,38,32,12,1556,11754,74.17278118425166,9.667705867754174,20.526870922049167,No,Cloudy,26,Female,3.718286326043064
2025-02-28 19:07:53.127972125,Battlestar Galactica: CYLON,21,29,12,1557,10563,150.97116889186398,12.629313452299984,17.539838725885694,Yes,Sunny,19,Female,4.8726779591815275
2025-02-15 00:00:00.000000000,Puss In Boots' Giant Journey,32,33,12,1558,8827,116.48657480416543,9.456654927324314,21.67889645704773,Yes,Cloudy,33,Female,4.360483284572008
2025-02-15 10:56:46.208144188,Sesame Street Spaghetti Space Chase,19,33,6,1559,11676,109.50966942387832,12.330288105671716,20.125578342997308,No,Rainy,32,Female,3.125693721791002
2025-02-22 06:07:32.480346441,Transformers: The Ride,26,26,8,1560,9567,54.07113869198267,10.46995447698408,20.09927323531837,No,Cloudy,9,Female,3.212323789428122
2025-02-27 06:54:55.941077232,Transformers: The Ride,57,29,12,1561,9335,151.90074289333415,9.377947849982755,21.7915107550513,No,Cloudy,33,Female,4.549636581005986
2025-02-26 09:13:48.326283693,Puss In Boots' Giant Journey,50,31,13,1562,11812,84.95649411618464,12.877186914068835,18.354757694809233,Yes,Sunny,38,Male,4.416779001282086
2025-02-18 00:26:25.807453394,Transformers: The Ride,36,33,12,1563,12772,50.824959166898765,10.254858104881533,19.27272458917409,No,Sunny,37,Female,4.226441132820468
2025-02-27 15:50:50.577956200,Puss In Boots' Giant Journey,43,33,12,1564,13252,96.26677663491168,9.601679650911732,19.817721599554133,No,Sunny,16,Male,4.5550651040200485
2025-02-21 13:29:15.635095596,Sesame Street Spaghetti Space Chase,66,23,7,1565,7462,134.14514055240554,12.70123287511535,21.67572565600215,Yes,Cloudy,37,Female,2.699145091317325
2025-02-15 03:44:32.784899712,Battlestar Galactica: CYLON,25,23,7,1566,10443,45.56701106809688,12.25425532357567,20.88101438472074,Yes,Sunny,41,Male,2.1622739731792593
2025-02-25 01:26:11.096422195,Transformers: The Ride,75,32,12,1567,8778,69.58431119548561,12.472339311407639,21.669109939652202,No,Cloudy,30,Female,4.774978533412183
2025-02-19 19:06:18.963320494,Sesame Street Spaghetti Space Chase,33,38,6,1568,7881,136.76111243467832,12.876832968969547,18.495805930433878,Yes,Sunny,13,Male,2.995041365370975
2025-02-20 16:28:29.472640276,Puss In Boots' Giant Journey,32,31,15,1569,9465,64.25474805449207,10.356323661502083,18.484700620202688,No,Cloudy,16,Female,2.3623856238220307
2025-02-15 00:00:00.000000000,Puss In Boots' Giant Journey,24,21,19,1570,11125,108.27072289651468,10.586239498216356,19.07795952692367,No,Sunny,34,Female,1.598446868333589
2025-02-21 00:04:49.588811398,Puss In Boots' Giant Journey,54,31,6,1571,14062,125.30534181325552,11.910393548131884,21.509910237580712,Yes,Cloudy,23,Female,2.9221052028435897
2025-02-17 08:10:02.215113878,Transformers: The Ride,49,24,12,1572,8733,55.92360093854171,12.484815844506493,20.42482141229077,No,Sunny,25,Female,3.168265723112732
2025-02-15 00:00:00.000000000,Sesame Street Spaghetti Space Chase,34,24,17,1573,10089,51.19657443964393,9.333891515433931,18.425875371616094,Yes,Rainy,25,Female,4.298994787776886
2025-02-28 11:12:57.837763071,Puss In Boots' Giant Journey,43,34,8,1574,8061,96.54831333857248,12.481366898610057,20.927587209439963,No,Sunny,23,Female,3.5960011388154833
2025-02-26 11:52:19.096276760,Revenge of the Mummy,41,30,16,1575,9087,168.71024959071903,11.60962613908655,18.780476521037638,No,Sunny,26,Male,1.482848315827595
2025-03-01 14:11:33.696637869,Sesame Street Spaghetti Space Chase,22,26,10,1576,13882,144.56997514147105,11.277992929744896,19.468297132252882,Yes,Sunny,41,Male,3.319897192453731
2025-02-15 00:00:00.000000000,Puss In Boots' Giant Journey,47,33,12,1577,9521,159.40339186089815,10.763180622533635,21.93673636114208,No,Cloudy,31,Male,3.9396358451402134
2025-02-22 13:19:34.196165085,Revenge of the Mummy,43,25,13,1578,11767,164.41490022061473,9.62916505851274,19.395188900962218,Yes,Cloudy,49,Male,4.6218897274549695
2025-02-25 22:47:23.677380800,Battlestar Galactica: CYLON,30,30,8,1579,9928,104.53745684507803,10.997945741774918,20.63778077644096,No,Cloudy,11,Male,1.665550167799644
2025-02-19 09:46:35.193225384,Sesame Street Spaghetti Space Chase,33,32,10,1580,13327,91.07805048373157,10.605565823390622,19.9596977786275,Yes,Cloudy,30,Male,4.459823422592832
2025-02-16 16:43:59.973533392,Sesame Street Spaghetti Space Chase,71,35,8,1581,14623,94.77827204742414,11.882893181594504,18.29846123358013,No,Rainy,13,Female,2.09494787933641
2025-02-19 09:16:18.862429619,Revenge of the Mummy,50,27,15,1582,16391,127.86154307979494,12.679737715467217,21.90703616833356,No,Cloudy,34,Female,2.5967222519853834
2025-02-19 18:28:07.164931059,Transformers: The Ride,20,33,12,1583,8468,124.67949958372503,10.958937558006907,17.60395857271898,Yes,Sunny,38,Female,4.915357122141499
2025-02-17 12:50:55.214033842,Sesame Street Spaghetti Space Chase,35,21,11,1584,13259,91.86294713930755,10.82404541783596,17.773431377268405,No,Sunny,25,Female,4.8486104817499776
2025-02-17 09:34:59.574178696,Sesame Street Spaghetti Space Chase,37,31,6,1585,12206,75.10715984048963,9.951834064441579,18.359307526689857,Yes,Sunny,38,Male,3.683895428535577
2025-02-22 20:15:50.740693092,Transformers: The Ride,35,20,8,1586,7874,125.39968329655251,10.648218177191913,21.556848348525797,No,Sunny,29,Male,4.086790751112348
2025-02-18 01:11:25.935915947,Puss In Boots' Giant Journey,39,33,9,1587,10021,105.66362417401454,9.361160241201492,21.68385085625419,No,Cloudy,16,Male,1.0826797941801458
2025-02-18 03:09:53.852173090,Battlestar Galactica: CYLON,35,25,15,1588,9908,114.4525471136667,12.852155841735115,20.75931385723517,No,Rainy,24,Female,3.060138814406339
2025-02-17 05:03:05.896432161,Sesame Street Spaghetti Space Chase,22,30,12,1589,17065,113.18055457625732,12.821866415871435,21.69891967342675,No,Cloudy,19,Female,3.2939021386229705
2025-02-15 12:16:42.056239367,Puss In Boots' Giant Journey,42,25,9,1590,14902,110.61858369645041,10.310411171910916,20.709928615864946,Yes,Cloudy,25,Male,1.5197321987158587
2025-02-24 12:34:50.844541311,Transformers: The Ride,33,32,10,1591,4736,85.51602811752379,11.519384256402532,21.050597120531,No,Cloudy,49,Female,4.320710012758704
2025-02-26 14:35:54.252708673,Battlestar Galactica: CYLON,28,33,8,1592,14003,103.94958114785366,11.717118373645947,21.652766702005636,No,Cloudy,38,Female,2.584973843294111
2025-02-15 07:14:40.663762569,Puss In Boots' Giant Journey,36,26,14,1593,7476,130.96946106332396,13.064643318125823,18.677243022343184,No,Cloudy,36,Female,3.0922965298063145
2025-02-20 09:57:53.923444748,Revenge of the Mummy,38,25,9,1594,9567,80.23876805844061,12.839010522609762,17.411249912605047,No,Sunny,27,Female,1.2593941102110158
2025-02-19 04:50:15.487572670,Sesame Street Spaghetti Space Chase,27,23,8,1595,10537,166.23551929502216,11.540069025461909,21.689472063067136,Yes,Sunny,41,Male,3.0841868417396054
2025-02-25 00:05:39.401243925,Transformers: The Ride,38,28,12,1596,12094,112.11858604041258,12.831097638019902,21.874725303342657,No,Sunny,35,Female,4.65711887021104
2025-02-19 20:20:09.697531223,Revenge of the Mummy,27,34,9,1597,12831,124.24586919221628,10.849413707179488,19.48515046894448,Yes,Cloudy,36,Male,4.458154229851329
2025-03-01 00:20:38.067476511,Sesame Street Spaghetti Space Chase,51,34,17,1598,9098,53.717974215429365,11.559256833202454,19.882630240836658,No,Cloudy,37,Female,4.814066479666117
2025-02-15 14:24:08.510219336,Sesame Street Spaghetti Space Chase,6,27,13,1599,10100,120.89168218366095,11.745900392389023,19.569327463202413,Yes,Sunny,31,Male,1.2585127117613624
2025-02-21 08:14:16.892930031,Battlestar Galactica: CYLON,47,28,7,1600,8459,105.68952795182527,11.851958443062674,20.9958896011754,No,Cloudy,26,Female,3.744734497399156
2025-03-01 11:12:54.958835363,Battlestar Galactica: CYLON,32,33,9,1601,9312,165.83888211966004,10.28727978469908,17.8681200065306,No,Sunny,23,Female,3.7486285024284043
2025-02-21 02:55:19.535407066,Revenge of the Mummy,40,25,11,1602,13562,76.4637371672977,10.83818362046926,19.80148754231762,No,Cloudy,41,Male,4.172060569763426
2025-02-20 08:53:44.719810724,Battlestar Galactica: CYLON,66,26,8,1603,13497,134.6152757611226,11.087215482374704,17.662259247552072,No,Rainy,22,Female,4.90286976474803
2025-02-23 00:36:37.493410587,Sesame Street Spaghetti Space Chase,26,26,12,1604,15754,113.11960994698796,12.09415629291482,21.794963263823554,No,Sunny,24,Female,1.3804848784789374
2025-02-28 19:45:53.381988049,Puss In Boots' Giant Journey,39,27,7,1605,13825,122.29755657638877,11.366116190553008,21.330164457851676,No,Cloudy,39,Female,4.818994658690263
2025-02-18 19:57:30.395069122,Battlestar Galactica: CYLON,58,28,8,1606,14038,89.74773116728923,11.236911690311494,21.04179160697394,No,Cloudy,18,Female,2.8982729324978074
2025-02-15 14:11:56.406625509,Transformers: The Ride,49,31,15,1607,10397,126.41121008683302,12.837039978516918,21.780437961981598,No,Cloudy,30,Female,2.6056888113992795
2025-02-19 17:03:29.580848455,Revenge of the Mummy,38,30,7,1608,11532,84.29264022084172,10.721602751271465,21.64061178107266,No,Cloudy,24,Female,4.1248983754735455
2025-02-15 13:44:14.527681588,Battlestar Galactica: CYLON,39,25,16,1609,4024,98.66683147950937,9.47059859457818,19.468696499426084,Yes,Cloudy,20,Female,4.679578623980796
2025-02-17 14:25:29.672964334,Revenge of the Mummy,52,35,8,1610,9371,63.00306900093625,10.80942406069409,18.552718969655217,Yes,Cloudy,30,Female,3.668899653294537
2025-02-15 13:43:40.229261637,Sesame Street Spaghetti Space Chase,59,27,11,1611,11442,95.6948137783085,9.171245061448849,21.57603756895427,No,Sunny,48,Female,2.169544444243912
2025-02-18 10:45:52.583569765,Sesame Street Spaghetti Space Chase,42,32,13,1612,14615,106.00004532589219,9.538419710583064,17.9376932210195,Yes,Sunny,45,Female,2.0998625656319247
2025-02-25 15:22:21.831674099,Sesame Street Spaghetti Space Chase,38,39,8,1613,9642,88.8904857034687,9.308278944675685,18.91224569330948,Yes,Rainy,55,Male,4.513915866565629
2025-02-15 04:39:06.581284761,Sesame Street Spaghetti Space Chase,42,24,10,1614,10522,104.74043774923548,11.778187844904506,19.256222440248845,No,Sunny,38,Female,4.524715275005381
2025-02-16 04:37:10.104161501,Sesame Street Spaghetti Space Chase,39,25,14,1615,10958,133.24796777490897,9.457758610115224,18.688174053597766,Yes,Sunny,34,Male,1.2077622852871155
2025-02-28 06:14:46.690505266,Transformers: The Ride,36,29,9,1616,9865,111.26730941128946,12.531598781954443,17.762879693706168,No,Rainy,16,Male,4.8740540231668765
2025-02-27 19:48:22.132354975,Battlestar Galactica: CYLON,36,26,9,1617,11318,114.73509560769861,9.391609973004122,22.014627716890573,Yes,Sunny,46,Female,3.0140383833770183
2025-02-16 01:12:36.172884464,Sesame Street Spaghetti Space Chase,41,27,12,1618,7789,149.1859973500414,11.937668747747182,20.29095494516193,Yes,Sunny,21,Male,4.246760499089617
