Timestamp,Attraction,Queue_Length,Ride_Throughput,Visitor_Count,Visitor_ID,Spending_Amount,Check_In_Time,Check_Out_Time,Loyalty_Member,Age,Gender,Weather_Condition,Step_Count,Guest_Satisfaction_Score,Date
2025-02-15 21:41:45.164752640,Battlestar Galactica: CYLON,44,31,20,827,105,11.938763734708807,21.0155917111448,Yes,20,Male,Cloudy,13191,3.00223780164814,2025-02-18
2025-02-26 09:06:31.165845248,Revenge of the Mummy,45,27,25,828,83,10.376842346986098,21.600581030282573,No,31,Female,Cloudy,12328,4.750260428756273,2025-02-28
2025-02-20 12:47:19.022364928,Transformers: The Ride,30,29,21,829,125,10.188042239146986,18.202396294687222,No,17,Male,Sunny,11489,2.023639325073681,2025-02-17
2025-02-20 19:45:54.357525504,Sesame Street Spaghetti Space Chase,65,29,23,830,165,9.39640350933858,20.428480202749583,No,16,Male,Cloudy,10462,1.3091096210965787,2025-02-26
2025-02-23 08:17:49.242610688,Sesame Street Spaghetti Space Chase,30,29,17,831,186,9.14957144151631,17.747851543934015,No,40,Female,Cloudy,13012,4.3382725615655815,2025-02-26
2025-02-23 18:32:55.573081600,Transformers: The Ride,29,17,20,832,152,9.26671137031216,21.17603900413111,No,49,Male,Cloudy,17541,3.186851120005763,2025-02-20
2025-02-20 07:10:56.984286976,Puss In Boots' Giant Journey,39,29,20,833,123,9.263772480332998,17.08659967448299,No,29,Male,Sunny,12302,2.3735892150149476,2025-02-16
2025-02-27 22:39:20.606675200,Battlestar Galactica: CYLON,31,26,15,834,196,10.512228988836247,20.524184367648147,No,25,Male,Cloudy,10918,4.869377218672319,2025-02-26
2025-02-20 02:02:29.368308736,Sesame Street Spaghetti Space Chase,28,34,23,835,165,9.867571621167606,18.82762824538918,Yes,42,Male,Cloudy,8565,2.0437935554556987,2025-02-18
2025-02-28 00:30:36.272428288,Transformers: The Ride,49,29,18,836,200,9.390707871301059,20.389050974621373,Yes,41,Female,Cloudy,16713,4.4903684868226,2025-02-26
2025-02-24 17:51:08.002134016,Puss In Boots' Giant Journey,30,29,22,837,144,12.565675009848654,17.1291388989597,No,43,Female,Cloudy,8502,4.412351012105524,2025-02-25
2025-02-16 16:56:18.230660864,Sesame Street Spaghetti Space Chase,20,26,15,838,103,11.668700184657785,17.61218234554288,No,37,Female,Rainy,8245,2.9782337131799386,2025-02-15
2025-02-26 15:28:07.716419840,Sesame Street Spaghetti Space Chase,43,32,20,839,206,9.389463861654216,18.694333763962508,Yes,29,Male,Cloudy,14567,4.5515391318287115,2025-02-27
2025-02-22 15:35:18.665497088,Puss In Boots' Giant Journey,25,32,28,840,126,10.406515080012847,18.055736000265547,No,28,Male,Cloudy,16035,3.4915648546872946,2025-02-24
2025-02-22 02:09:26.871936256,Transformers: The Ride,49,28,22,841,176,9.78253029288965,21.341553967617934,No,39,Female,Sunny,16631,2.9478972597213873,2025-02-20
2025-02-21 06:23:12.933668864,Sesame Street Spaghetti Space Chase,45,31,21,842,104,9.924126399747317,20.124372149248806,No,17,Female,Sunny,11070,3.820983359661697,2025-02-17
2025-02-20 09:15:12.481264384,Revenge of the Mummy,66,18,27,843,184,11.602758416882539,17.335687221920196,No,21,Female,Rainy,6507,3.7980256809155644,2025-02-23
2025-02-21 17:12:14.075844096,Transformers: The Ride,52,30,24,844,148,10.384351280827724,19.17068673351921,No,18,Female,Cloudy,12372,1.6129883283419275,2025-02-28
2025-02-20 13:30:27.449820672,Puss In Boots' Giant Journey,44,26,25,845,105,10.129523016278457,17.856414568759636,No,31,Female,Cloudy,12344,4.476458861994639,2025-02-27
2025-02-17 10:08:25.610602240,Transformers: The Ride,21,29,23,846,202,10.632850484444466,17.251138781439558,Yes,40,Female,Rainy,5897,2.079637706768521,2025-02-16
2025-02-22 19:58:23.659784192,Sesame Street Spaghetti Space Chase,39,29,26,847,233,9.689763023497237,17.99759222105881,No,43,Male,Cloudy,14386,1.6010702111283108,2025-02-26
2025-03-01 17:10:23.476877568,Battlestar Galactica: CYLON,58,30,22,848,125,11.052471082527074,17.681848676746146,No,45,Male,Cloudy,10168,2.367680611551008,2025-02-26
2025-03-01 10:41:12.439078144,Transformers: The Ride,26,30,22,849,125,10.373491933366259,20.781733707838278,No,45,Female,Cloudy,17926,4.501299581400826,2025-02-28
2025-02-20 19:34:28.188690176,Puss In Boots' Giant Journey,22,30,17,850,182,9.559538218436975,18.434122881387747,No,54,Male,Cloudy,13017,1.2289736049183864,2025-02-23
2025-02-24 19:57:26.704495616,Sesame Street Spaghetti Space Chase,23,24,32,851,126,12.107304502886564,17.753968300121816,Yes,24,Male,Cloudy,15687,3.368156168381729,2025-02-25
2025-02-15 08:02:33.851163392,Battlestar Galactica: CYLON,60,30,20,852,144,11.942983368908669,17.743655620334792,Yes,16,Female,Rainy,8183,3.618865864488191,2025-02-15
2025-02-19 17:43:41.672444928,Puss In Boots' Giant Journey,28,28,21,853,149,9.680787442255593,19.152376723837076,No,41,Female,Cloudy,15855,4.274242149845756,2025-02-17
2025-02-28 06:48:46.472495616,Battlestar Galactica: CYLON,61,26,19,854,107,12.527885577324286,17.472653861305904,No,23,Female,Cloudy,11072,1.6107363432617383,2025-02-28
2025-02-26 15:55:52.740602880,Battlestar Galactica: CYLON,31,30,28,855,166,12.669695201898309,17.731682153549613,No,37,Female,Cloudy,14190,4.643238548939954,2025-02-22
2025-02-21 08:07:44.870737920,Revenge of the Mummy,36,21,22,856,165,12.233266801221525,17.410866264205644,No,30,Male,Rainy,11357,2.607240244306224,2025-02-23
2025-02-18 22:32:52.681233664,Puss In Boots' Giant Journey,52,29,16,857,108,10.093667835824158,20.326390011267325,Yes,29,Female,Cloudy,9630,1.9700305725629266,2025-02-19
2025-02-15 01:48:45.808902144,Transformers: The Ride,50,18,21,858,104,9.58765054395505,21.167566179092578,Yes,23,Female,Rainy,9181,1.196182048798366,2025-02-15
2025-02-22 22:30:00.183208704,Puss In Boots' Giant Journey,41,26,20,859,206,9.278630759596268,17.5314872789985,No,26,Female,Sunny,20504,2.9054554931126666,2025-02-17
2025-02-25 14:07:59.949352192,Transformers: The Ride,34,34,14,860,126,9.886832424813655,20.42649601931867,No,44,Male,Cloudy,10429,3.4664993830486965,2025-02-16
2025-02-23 14:11:20.709454592,Puss In Boots' Giant Journey,25,31,12,861,205,10.002669364428215,17.167573164884686,No,42,Male,Cloudy,16666,2.310899329949252,2025-02-28
2025-03-02 12:14:23.397941248,Sesame Street Spaghetti Space Chase,28,24,18,862,124,12.96561375946353,20.300161655034216,No,37,Male,Cloudy,11213,4.2389715081110735,2025-02-21
2025-03-01 16:15:55.442852864,Battlestar Galactica: CYLON,39,25,13,863,197,9.927794826141046,18.2442698105594,No,32,Male,Cloudy,15323,2.10112344821723,2025-02-18
2025-03-02 04:58:56.206458624,Puss In Boots' Giant Journey,30,32,21,864,202,12.913073953885736,21.562438684659245,No,40,Male,Cloudy,13981,1.136816599351093,2025-02-25
2025-02-15 19:34:54.445383936,Sesame Street Spaghetti Space Chase,65,23,11,865,136,11.883190605659731,21.194357447146594,No,43,Female,Rainy,7457,2.804130344050005,2025-02-17
2025-02-26 13:57:09.057615872,Battlestar Galactica: CYLON,31,31,21,866,104,12.936303575192929,17.719990593093375,Yes,34,Female,Cloudy,12531,3.5484617337911715,2025-02-19
2025-02-19 19:12:28.013599232,Puss In Boots' Giant Journey,44,30,28,867,200,10.149439191117562,19.300250472545176,No,18,Female,Cloudy,14320,1.971537192931678,2025-02-18
2025-02-27 11:28:37.033728768,Transformers: The Ride,35,30,15,868,174,9.862978791917378,20.200038209219702,Yes,44,Male,Cloudy,12606,1.0609233606640327,2025-02-25
2025-02-24 00:34:03.715157248,Transformers: The Ride,28,24,22,869,124,9.366692593928052,19.982712577542458,No,34,Female,Sunny,11832,4.120873066582925,2025-02-18
2025-02-22 19:10:59.879198464,Sesame Street Spaghetti Space Chase,66,26,21,870,186,10.8571001892138,20.644915530812433,Yes,38,Male,Cloudy,12240,4.232257346358728,2025-02-27
2025-02-20 16:00:16.189940736,Sesame Street Spaghetti Space Chase,24,30,15,871,124,12.5199737402266,19.807070757070104,No,36,Male,Cloudy,15352,2.0795826223980454,2025-02-17
2025-02-18 09:22:46.620750592,Transformers: The Ride,29,36,24,872,126,12.54905823130281,19.77811681019637,No,25,Female,Sunny,9711,4.596509565709707,2025-02-19
2025-03-02 05:52:12.030027520,Revenge of the Mummy,34,30,13,873,125,12.631857416918134,17.919089945118845,No,24,Female,Cloudy,16946,4.3706951372135565,2025-02-27
2025-03-01 13:53:00.044884736,Sesame Street Spaghetti Space Chase,49,31,25,874,186,10.12474786555507,19.902117354370965,Yes,44,Female,Cloudy,14877,4.390333599106215,2025-02-27
2025-02-28 08:30:40.804661248,Battlestar Galactica: CYLON,56,31,22,875,124,9.307092427260915,19.752798460914292,Yes,46,Female,Cloudy,9594,1.5972979056316778,2025-02-19
2025-02-21 15:16:50.835779584,Transformers: The Ride,26,27,24,876,204,11.478756907951919,20.451065553771056,No,37,Male,Sunny,9150,1.0350207204727302,2025-02-23
2025-02-27 21:08:10.285261824,Battlestar Galactica: CYLON,41,28,25,877,184,12.280382700168271,20.303161185341242,No,11,Female,Cloudy,14010,3.2641698740357596,2025-02-27
2025-03-02 02:14:57.486708992,Puss In Boots' Giant Journey,30,29,20,878,135,12.636329194369546,20.97017485408856,No,35,Female,Cloudy,15530,4.519093048306092,2025-02-26
2025-02-24 02:38:25.917274624,Sesame Street Spaghetti Space Chase,37,25,20,879,194,9.806758123303734,18.140199576612936,No,36,Male,Cloudy,12833,3.1954338080806632,2025-02-24
2025-02-22 22:36:38.826625792,Transformers: The Ride,49,28,24,880,176,9.213368168091892,20.362519219758294,No,29,Female,Rainy,10270,3.997719180757793,2025-02-20
2025-02-24 15:09:06.826542336,Puss In Boots' Giant Journey,66,17,17,881,148,10.341305380112486,18.87888440800387,Yes,25,Female,Cloudy,10363,1.6965048370170464,2025-02-27
2025-02-17 09:03:57.429589248,Transformers: The Ride,52,28,22,882,136,11.186851590055467,20.127398946413177,No,41,Male,Cloudy,15998,2.0788962575475542,2025-02-28
2025-02-20 12:07:53.237842432,Sesame Street Spaghetti Space Chase,21,25,22,883,82,9.28028940537398,21.069998749241396,Yes,51,Female,Sunny,8309,3.4434137732222156,2025-02-22
2025-02-23 11:40:58.795517696,Transformers: The Ride,15,33,20,884,176,12.46277745348344,20.74497144840352,No,30,Female,Cloudy,11528,1.7939037573601255,2025-02-24
2025-02-22 12:59:27.224649472,Revenge of the Mummy,51,26,22,885,164,12.079086676416235,21.346624662441645,No,26,Female,Cloudy,14422,2.028477012053283,2025-02-20
2025-02-23 21:59:36.718499328,Transformers: The Ride,10,19,24,886,164,9.803925867937947,19.043796587151224,No,25,Male,Cloudy,14805,2.4089815528092746,2025-02-19
2025-02-26 08:57:27.310468096,Revenge of the Mummy,32,19,15,887,208,9.029871494426548,20.782960152612212,Yes,35,Female,Cloudy,13393,2.9610571458442254,2025-02-27
2025-02-23 11:31:51.793585152,Sesame Street Spaghetti Space Chase,30,18,28,888,107,10.688102361098174,20.99789356952742,Yes,27,Male,Cloudy,17366,3.8841467013282833,2025-02-26
2025-02-28 05:46:30.209156096,Puss In Boots' Giant Journey,31,30,16,889,184,11.944122483386083,17.930308384789534,No,40,Female,Cloudy,16497,1.7918499357065767,2025-02-28
2025-02-18 08:36:09.768840192,Battlestar Galactica: CYLON,41,23,20,890,165,9.085748330977614,17.51788390544047,No,40,Male,Cloudy,9555,1.7079194571469456,2025-02-22
2025-02-18 11:15:38.997104896,Transformers: The Ride,42,29,15,891,123,12.68712402907815,17.889360028505084,No,33,Male,Cloudy,14178,2.601586678704296,2025-02-23
2025-02-16 02:02:12.089680640,Transformers: The Ride,50,27,13,892,164,12.942066463706462,19.398545536149662,No,25,Female,Rainy,8674,4.331517972319299,2025-02-17
2025-02-19 13:23:57.984295936,Revenge of the Mummy,45,28,13,893,200,12.513124221737996,20.87070212941982,Yes,41,Female,Cloudy,4346,2.3357060693487455,2025-02-23
2025-02-16 19:56:10.873838080,Transformers: The Ride,54,29,17,894,123,9.719376962813602,19.255288872415143,No,31,Female,Cloudy,15388,2.4065464736181044,2025-02-23
2025-02-19 14:47:24.534519296,Transformers: The Ride,26,21,22,895,107,11.133111045752875,20.211703185126996,No,16,Female,Sunny,19168,3.4792442756667876,2025-02-19
2025-02-24 19:45:41.727988992,Sesame Street Spaghetti Space Chase,35,33,16,896,126,10.120550286302763,16.891558720489808,No,20,Male,Cloudy,16949,2.6552194445956205,2025-02-26
2025-02-27 20:52:24.493050624,Transformers: The Ride,40,21,14,897,148,12.54249123284716,20.25737434599987,Yes,17,Female,Cloudy,12561,1.7844475706990859,2025-02-21
2025-02-20 05:20:17.285410816,Sesame Street Spaghetti Space Chase,55,28,20,898,176,11.300365994765642,17.991607065021206,No,15,Female,Sunny,18795,1.5058082796439831,2025-02-18
2025-02-16 23:19:55.746772736,Battlestar Galactica: CYLON,32,19,26,899,164,12.660277269309878,21.317650045370364,No,25,Male,Rainy,8903,2.8794852086126244,2025-02-21
2025-02-19 05:58:37.146554880,Transformers: The Ride,35,14,17,900,207,12.682759830343223,19.09927352101796,Yes,20,Female,Sunny,11245,2.554168726180626,2025-02-18
2025-02-16 03:35:20.013311488,Puss In Boots' Giant Journey,52,27,21,901,124,9.241567699366424,19.43349229617503,No,33,Male,Rainy,9304,3.424401189181548,2025-02-23
2025-02-23 13:46:00.598338048,Transformers: The Ride,25,30,18,902,81,12.837426476259344,20.442069157960034,No,26,Male,Cloudy,12803,3.8266815452865517,2025-02-25
2025-02-26 21:19:26.105350656,Puss In Boots' Giant Journey,56,27,18,903,125,12.25691238768676,21.449813305905177,No,17,Male,Cloudy,13384,3.3701189052506138,2025-02-25
2025-02-20 18:29:07.531967232,Sesame Street Spaghetti Space Chase,24,24,20,904,146,9.40980958214738,18.847001291679817,No,22,Female,Sunny,9351,2.2491578528972034,2025-02-18
2025-02-20 01:43:50.054724352,Puss In Boots' Giant Journey,45,26,22,905,135,10.272813323968633,21.244146237058388,No,32,Female,Cloudy,8157,2.525727812270703,2025-02-15
2025-02-20 06:08:28.102307840,Sesame Street Spaghetti Space Chase,34,25,27,906,104,10.616072857077471,17.503897966745146,No,47,Male,Cloudy,9492,1.6253662745470292,2025-02-27
2025-02-17 19:42:02.444935936,Transformers: The Ride,32,28,20,907,148,10.315978483830724,17.52306872577339,No,36,Male,Rainy,11857,2.251003915707987,2025-02-18
2025-02-21 13:43:17.965508096,Revenge of the Mummy,27,35,23,908,175,9.893809607811106,18.361106900681072,No,38,Female,Sunny,10159,2.600659632812251,2025-02-17
2025-02-21 21:25:45.631446016,Transformers: The Ride,20,25,20,909,123,12.565622984540454,20.295445595190582,Yes,49,Male,Cloudy,7152,2.906882842904374,2025-02-22
2025-02-20 11:41:58.665446912,Puss In Boots' Giant Journey,70,29,19,910,147,11.983588124474885,19.75311812641295,No,42,Male,Cloudy,13349,1.3171899871609407,2025-02-18
2025-02-23 07:00:36.397708288,Revenge of the Mummy,65,29,20,911,132,9.641658752045068,17.948821009097248,No,43,Male,Cloudy,16231,1.607733627093559,2025-02-22
2025-02-21 15:34:23.585088512,Transformers: The Ride,44,21,21,912,184,10.603958582722425,19.15815377142386,No,30,Female,Cloudy,16279,3.3324143693789603,2025-02-21
2025-02-19 08:49:11.199391488,Sesame Street Spaghetti Space Chase,28,18,22,913,124,12.251994047696064,20.18393283157254,No,33,Female,Sunny,12366,2.474515572241505,2025-02-27
2025-02-26 12:45:19.788464384,Sesame Street Spaghetti Space Chase,56,30,18,914,123,12.747488041818377,21.483012375948018,No,43,Female,Cloudy,8013,2.0745348061570588,2025-02-20
2025-02-26 22:45:54.165684224,Battlestar Galactica: CYLON,29,33,25,915,202,9.443959651787294,19.351850961825185,No,35,Female,Cloudy,15140,4.6056498606659195,2025-02-22
2025-03-02 01:03:23.849396480,Puss In Boots' Giant Journey,53,18,25,916,124,10.022226608313316,18.298245310887946,No,39,Female,Cloudy,12134,4.163900632739252,2025-02-24
2025-02-27 02:18:00.933392384,Revenge of the Mummy,42,33,16,917,125,12.745855840545067,18.021300604857856,No,21,Female,Cloudy,17812,1.2894639467937532,2025-02-27
2025-02-27 07:32:56.737241856,Transformers: The Ride,29,30,15,918,182,12.594592053378001,19.83079103901777,Yes,16,Female,Cloudy,11654,1.1177481066920343,2025-02-22
2025-02-19 11:34:30.326129664,Battlestar Galactica: CYLON,43,20,16,919,127,12.488409200069214,20.507888433802158,Yes,12,Female,Cloudy,8935,2.4332410824417736,2025-02-28
2025-02-25 20:06:17.394696448,Transformers: The Ride,17,31,13,920,104,10.10554945328677,20.486732253197367,No,36,Male,Cloudy,19755,1.4409001013614273,2025-02-20
2025-02-19 05:04:17.996163328,Transformers: The Ride,37,30,23,921,232,9.930483098627839,19.810336538561547,No,11,Female,Sunny,13734,4.385567325198937,2025-02-17
2025-02-25 14:21:18.418962176,Puss In Boots' Giant Journey,62,27,27,922,124,9.595260498892102,19.345419702814233,Yes,29,Female,Cloudy,16053,4.626652955570202,2025-02-27
2025-02-28 14:05:32.244868608,Puss In Boots' Giant Journey,38,26,12,923,136,12.687996658277383,16.946002464693063,No,29,Male,Cloudy,18156,4.509503596665964,2025-02-26
2025-02-26 19:07:38.668677376,Sesame Street Spaghetti Space Chase,28,24,21,924,124,10.05043393896665,19.963712594121162,No,21,Male,Cloudy,18676,3.7542149322398006,2025-02-19
2025-02-26 13:26:08.273256704,Transformers: The Ride,40,19,13,925,232,9.720274629901027,17.544600979349113,No,31,Female,Cloudy,10486,3.7474491429179753,2025-02-17
2025-02-21 07:07:42.396284416,Sesame Street Spaghetti Space Chase,26,31,21,926,167,12.424428833158288,21.03916190501427,Yes,35,Male,Cloudy,18909,1.6435929905615552,2025-02-25
2025-02-16 09:10:50.741144064,Sesame Street Spaghetti Space Chase,58,25,21,927,135,10.26497689010836,18.075220791418968,No,14,Female,Rainy,9317,2.3205425245101226,2025-02-15
2025-02-19 10:22:17.771633408,Sesame Street Spaghetti Space Chase,20,25,26,928,126,12.604079763246373,17.406636561641793,Yes,43,Male,Cloudy,14159,1.3764967046608108,2025-02-20
2025-02-23 12:37:45.644986112,Sesame Street Spaghetti Space Chase,43,22,21,929,69,12.457023014953064,16.917373969827942,No,33,Male,Rainy,7419,2.804694730784887,2025-02-23
2025-02-15 17:53:31.092645120,Battlestar Galactica: CYLON,58,26,23,930,92,9.759165364728734,17.500063145862836,No,20,Female,Rainy,8559,2.801288987599841,2025-02-16
2025-02-18 18:05:06.970613760,Battlestar Galactica: CYLON,26,20,20,931,134,9.313924466997031,17.66574092897789,No,24,Male,Sunny,13816,4.658492245287049,2025-02-17
2025-02-28 08:38:58.690195968,Sesame Street Spaghetti Space Chase,33,15,14,932,136,9.210670350003781,18.59182334544448,Yes,36,Female,Cloudy,6194,4.840599473238599,2025-02-27
2025-02-27 13:42:59.980821504,Sesame Street Spaghetti Space Chase,37,30,14,933,124,11.26715288395754,18.02387070724917,No,38,Male,Cloudy,12215,2.856171836904834,2025-02-27
2025-02-16 00:57:54.116506112,Transformers: The Ride,72,26,26,934,183,9.394169016208005,17.77311107332563,Yes,14,Female,Rainy,8620,1.2950108391412616,2025-02-17
2025-02-15 21:17:50.563816960,Sesame Street Spaghetti Space Chase,31,32,22,935,102,12.563224452610193,21.38210453123665,No,30,Female,Rainy,5648,1.7418580699767805,2025-02-15
2025-02-18 14:07:02.277557248,Puss In Boots' Giant Journey,70,32,20,936,234,9.532808732445044,18.382231990198193,No,16,Female,Cloudy,16542,1.787081342711405,2025-02-25
2025-03-01 06:43:17.937066240,Battlestar Galactica: CYLON,40,20,14,937,173,9.209278002888874,21.038737066508343,No,36,Female,Cloudy,15599,2.7898258979595507,2025-02-26
2025-02-16 22:17:52.983471104,Sesame Street Spaghetti Space Chase,18,26,15,938,125,9.572621185963564,19.985936819812814,No,36,Male,Rainy,14751,2.4350235560399724,2025-02-21
2025-02-15 22:13:41.772711680,Sesame Street Spaghetti Space Chase,31,27,16,939,183,9.855620089762176,18.858788300760526,No,25,Female,Rainy,6765,3.053967203778314,2025-02-16
2025-02-24 08:26:50.460538624,Transformers: The Ride,24,26,15,940,106,12.614847528007303,18.06010011435532,Yes,29,Male,Cloudy,6863,2.403556698312648,2025-02-21
2025-02-23 11:02:57.309099520,Battlestar Galactica: CYLON,26,31,22,941,124,9.597676656602044,17.036717937407353,Yes,40,Female,Cloudy,14083,1.2533540528162168,2025-02-19
2025-02-16 16:32:53.930867712,Sesame Street Spaghetti Space Chase,24,28,22,942,166,9.162104836538532,18.03239937796133,No,37,Female,Rainy,5471,1.7157002484400474,2025-02-15
2025-02-19 06:26:22.585502976,Transformers: The Ride,27,27,22,943,163,12.480471170791455,20.325743240149123,No,32,Male,Rainy,10166,2.8913508690610614,2025-02-16
2025-02-28 20:54:43.380749824,Sesame Street Spaghetti Space Chase,35,35,16,944,134,11.879715861466307,21.003484136811455,Yes,33,Female,Cloudy,11553,4.721052267682579,2025-02-26
2025-02-16 22:33:33.063391232,Transformers: The Ride,25,30,20,945,193,9.288977666848439,18.505007200205455,No,24,Female,Rainy,7391,2.484204700194025,2025-02-15
2025-03-02 00:34:30.482609152,Battlestar Galactica: CYLON,31,26,32,946,127,12.367830310449435,20.623847283817174,Yes,37,Female,Cloudy,14347,1.2561735330387722,2025-02-26
2025-02-15 19:11:54.778427648,Puss In Boots' Giant Journey,65,26,18,947,126,10.308455366019283,20.064738091760997,Yes,35,Male,Cloudy,6673,1.5789276883825722,2025-02-26
2025-03-02 15:17:38.216878080,Battlestar Galactica: CYLON,32,30,26,948,123,12.768906320805666,20.088431068388655,No,28,Male,Cloudy,12636,4.659342706723419,2025-02-27
2025-02-18 13:25:14.753751040,Puss In Boots' Giant Journey,32,30,22,949,198,9.281884526217073,21.06588742847956,Yes,23,Male,Sunny,17302,3.594453044872382,2025-02-18
2025-03-02 03:57:49.737889280,Sesame Street Spaghetti Space Chase,31,25,15,950,105,12.72770945258615,20.3214549253088,No,32,Male,Cloudy,15515,4.554033391173162,2025-03-01
2025-02-18 22:13:02.065883648,Puss In Boots' Giant Journey,31,18,24,951,134,9.078671845414371,19.911977347477908,No,38,Male,Sunny,12683,3.1292481080206,2025-02-19
2025-02-27 06:34:07.473303296,Puss In Boots' Giant Journey,59,31,13,952,165,11.961319753678383,20.087734980637862,No,29,Female,Cloudy,12636,2.2288599350046034,2025-02-28
2025-02-19 18:56:52.294860544,Transformers: The Ride,32,30,20,953,136,9.85948218982459,17.8079808209222,No,23,Male,Sunny,8514,2.9025667135352506,2025-02-18
2025-02-24 10:55:10.170885632,Transformers: The Ride,27,28,30,954,135,10.869217751235768,21.086044394456465,No,26,Male,Sunny,20197,4.554883295812903,2025-02-22
2025-03-01 03:26:12.503520768,Sesame Street Spaghetti Space Chase,57,30,20,955,124,10.524044682338173,17.95342781855476,Yes,26,Female,Cloudy,17222,4.558868549905788,2025-02-27
2025-02-20 17:56:01.648062720,Sesame Street Spaghetti Space Chase,33,32,12,956,123,10.271273052668286,19.085504057925743,No,43,Female,Rainy,12304,2.0969216746833994,2025-02-17
2025-02-19 00:06:23.894841344,Puss In Boots' Giant Journey,30,27,14,957,124,9.575861762336023,17.879014559870765,No,34,Male,Cloudy,14782,3.845648705129525,2025-02-17
2025-02-20 13:45:28.113883136,Transformers: The Ride,10,30,20,958,128,9.398575379050687,19.860930505674308,Yes,29,Male,Sunny,18329,4.36014776633682,2025-02-18
2025-02-28 22:02:43.334861824,Sesame Street Spaghetti Space Chase,57,20,20,959,105,12.731173377201864,19.757522597395933,No,35,Female,Cloudy,16563,1.6437510392793728,2025-02-28
2025-02-26 19:01:23.095471360,Puss In Boots' Giant Journey,46,24,23,960,206,12.683548233422957,17.185552834346726,No,42,Female,Cloudy,13733,1.4032612135590892,2025-03-01
2025-02-18 22:34:49.636829696,Puss In Boots' Giant Journey,46,31,20,961,125,10.68245328460095,17.813032983557065,No,26,Male,Rainy,10583,1.9875951081514842,2025-02-22
2025-02-24 01:01:37.776911872,Revenge of the Mummy,59,22,25,962,166,9.224122388623321,18.777357020895632,Yes,40,Male,Cloudy,13505,2.4511437230346282,2025-02-18
2025-03-01 02:01:48.313526272,Puss In Boots' Giant Journey,57,30,20,963,124,12.819043215059933,19.456246831950782,Yes,36,Female,Cloudy,10208,4.318485194089671,2025-02-24
2025-02-19 03:25:40.274516224,Puss In Boots' Giant Journey,35,29,19,964,190,12.78647879068093,17.671409070223742,No,34,Female,Sunny,10751,4.348842425446514,2025-02-18
2025-02-24 11:59:51.406581248,Puss In Boots' Giant Journey,51,19,20,965,105,12.455870813429009,17.661535965862104,No,32,Female,Cloudy,5695,3.269520085751257,2025-02-25
2025-02-28 10:50:48.946669568,Sesame Street Spaghetti Space Chase,24,16,21,966,123,10.607914813320209,18.10640065159415,No,25,Male,Cloudy,10078,4.738856080737949,2025-02-18
2025-02-26 09:50:32.802244608,Puss In Boots' Giant Journey,46,31,13,967,165,11.212530244237078,20.540468766214897,No,47,Female,Cloudy,12544,4.22076323166706,2025-02-19
2025-02-23 15:24:53.361726976,Revenge of the Mummy,29,30,18,968,153,10.5206392655452,21.286201353113366,No,47,Male,Cloudy,18578,1.6134820097250273,2025-02-19
2025-02-26 05:18:12.713173504,Battlestar Galactica: CYLON,38,30,29,969,104,12.9345800593591,20.469345746002645,Yes,31,Female,Rainy,7633,3.868256870942454,2025-02-23
2025-02-19 01:41:02.730686976,Transformers: The Ride,53,23,24,970,174,12.050002835964936,18.716698916652703,No,26,Female,Cloudy,10643,3.1484245072526136,2025-02-22
2025-02-23 18:09:44.733358336,Sesame Street Spaghetti Space Chase,58,26,23,971,227,10.10931620265141,18.57439720807088,Yes,28,Female,Cloudy,18526,3.400208335026414,2025-02-20
2025-02-18 18:29:22.501813760,Transformers: The Ride,38,30,20,972,174,9.779391477224932,17.09543511152894,No,23,Female,Sunny,15846,3.546047331814634,2025-02-17
2025-02-21 08:22:17.009947648,Puss In Boots' Giant Journey,34,32,19,973,136,9.780194189041415,17.07761112218602,Yes,23,Male,Cloudy,15092,3.170902664672864,2025-02-27
2025-02-20 21:52:35.028725504,Revenge of the Mummy,34,22,15,974,149,12.921122352295669,20.0867089775619,Yes,43,Female,Cloudy,9708,4.798557252567407,2025-02-20
2025-02-15 19:24:29.820607232,Battlestar Galactica: CYLON,53,21,24,975,165,12.73471167430223,21.63413724765533,No,37,Female,Rainy,8903,3.802666224462432,2025-02-16
2025-02-19 20:16:34.198712320,Sesame Street Spaghetti Space Chase,38,29,20,976,196,11.177583845745154,20.64706501573847,Yes,42,Female,Sunny,12217,3.218960734528555,2025-02-17
2025-02-18 19:54:53.839307008,Transformers: The Ride,27,28,23,977,125,9.282510276589171,20.252677836397844,No,24,Male,Sunny,18754,1.220444378340721,2025-02-17
2025-02-23 10:23:21.058701568,Transformers: The Ride,34,19,23,978,150,10.005114474792133,21.486388406239897,Yes,36,Female,Rainy,14596,2.983756199404062,2025-02-22
2025-02-16 08:16:59.671473664,Transformers: The Ride,38,27,25,979,124,11.740348230769257,21.180963383075706,Yes,35,Female,Rainy,9413,1.7756481193684106,2025-02-16
2025-02-26 12:50:04.123044608,Battlestar Galactica: CYLON,28,31,25,980,175,12.672859229312767,19.726890626517093,No,45,Male,Cloudy,7148,2.2136087552997807,2025-02-24
2025-02-19 19:37:26.242788096,Transformers: The Ride,30,28,20,981,106,9.625239677268574,20.0326574391514,No,42,Female,Sunny,9474,2.2004704185130675,2025-02-16
2025-02-16 19:32:44.449690368,Sesame Street Spaghetti Space Chase,49,25,30,982,101,10.566937460219844,18.757762359103054,No,17,Female,Rainy,7615,1.4530720055961903,2025-02-15
